2019-11-20,Klobuchar,Yes.
2019-11-20,Klobuchar,"We need a new foreign policy in this country and that means renewing our relationships with our allies. It means rejoining international agreement and it means reasserting our American values. When the President did not stand up the way he should have to that killing and that dismemberment of a journalist with an American newspaper, that sent a signal to all dictators across the world that that was okay, and thatís wrong."
2019-11-20,Klobuchar,"And I want to add a few things to what my colleagues have said. First of all, the question about Russia. When we look at international agreements, we must start negotiating back with Russia, which has been a horrible player on the international scene. But the President precipitously got out of the nuclear agreement with Russia and we must start negotiating even though they were cheating for the good of this world. And we must also start the negotiations for the New START Treaty. And when it comes to China, we need someone that sees the long-term like I do, just like the Chinese do. Because we have a president that literally makes decisions based on his next tweet and they are in it for the long game."
2019-11-20,Sanders,"I think I may have been the first person up here to make it clear that Saudi Arabia not only murdered Khashoggi, but this is a brutal dictatorship which gets every taken can to crush democracy, treats women as third class citizens. And when we rethink our American foreign policy, what we have got to know is that Saudi Arabia is not a reliable ally. We have got to bring Iran and Saudi Arabia together in a room under American leadership and say, ìWe are sick and tired of us spending huge amounts of money and human resources because of your conflicts.î"
2019-11-20,Sanders,"And by the way, the same thing goes with Israel and the Palestinians. It is no longer good enough for us to simply to be pro-Israel. I am pro-Israel, but we must treat the Palestinian people as well with the respect and dignity that they deserve. What is going on in Gaza right now, where youth unemployment is 70 or 80% is unsustainable. We need to be rethinking who our allies are around the world, work with United nations and not continue to support brutal dictatorships."
2019-11-20,Warren,"Yes, I think it should be. All three of my brothers served in the military. One was career military, the other two also served. I think itís an important part of who we are as Americans and I think the notion of shared service is important. Itís how we help bring our nation together, itís how people learn to work together from different regions, people who grew up differently. Itís also about how families share that sacrifice. I remember what it was like when I was a little girl, my brother, my oldest brother who served five and a half years off and on in combat in Vietnam. And what it was like for my mother every day to check the mailbox, had we heard from Don Reed, howís he doing?"
2019-11-20,Warren,"And if there was a letter, she was brighter than the day. And if it wasnít, sheíd say, ìWell, maybe tomorrow.î This is about building for our entire nation and I believe we should do that. I also believe we should have other service opportunities in this country. For example, what I want to do is for our federal lands, I want to bring in 10,000 people who want to be able to serve in our federal lands to be able to help rebuild our national forests and national parks as a way to express both their public service and their commitment to fighting back against climate change-"
2019-11-20,Warren,We can do this as a nation.
2019-11-20,Buttigieg,"We need to re-prioritize our budget as a whole and our military spending in particular. Itís not just how much, although we certainly need to look at the runaway in military spending, itís also where. Right now we are spending a fraction of the intention and resources on things like the artificial intelligence research that China is doing right now. If we fall behind on artificial intelligence, the most expensive ships that the United States is building just turn into bigger targets. We do not have a 21st century security strategy coming from this president. After all, heís relying on 17th century security technologies like a moat full of alligators or a big wall. There is no concept of strategic planning for how civilian diplomatic and military security work needs to take place for the future."
2019-11-20,Booker,Can I respond to Buttigieg?
2019-11-20,Warren,Can I respond on this?
2019-11-20,Gabbard,"Yes, I would. We have seen for far too long the kind of racial bigotry, divisiveness and attacks that have unfortunately taken the lives of our fellow Americans. Leadership starts at the top. Itís important that we set the record straight and correct the racial injustices that exist in a very institutional way in our country. Beginning with things that have to do with our criminal justice system, where predominantly the failed war on drugs that has been continuing to be waged in this country has disproportionately impacted people of color and people in poverty. This is something that Iíll do as president and Commander-in-Chief, is to overhaul our criminal justice system working in a bipartisan way to do things like end the failed war on drugs and the money bail system."
2019-11-20,Gabbard,"And thatís the kinds of prison reforms and sentencing reforms that we need to see that will correct the failures of the past. The most important thing here is that we recognize that we have to treat each other with respect, all of us as fellow Americans regardless of race, religion, ethnicity, gender orientation, and our politics. That kind of leadership starts at the top. As president, I will usher in a 21st century White House that actually represents the interests of all Americans, first and foremost."
2019-11-20,Yang,"Well, first we have to designate white supremacist terrorism as domestic terrorism so that the Department of Justice can properly measure it. I talked to an anti- hate activist named Christian Picciolini, who told me about how he was radicalized over a 10 year period. He said he was a lonely 14-year-old and that he was reached out to by a hate group and he wound up joining it for a decade. Now, heís out and heís helping convert people out of those hate groups and back into the rest of society. But what he told me was that if anyone had reached out to him when he was that hurt, broken 14-year-old boy, he would have gone with them."
2019-11-20,Yang,"He said, ìIf it had been a coach I would have gone with him. If it had been a mentor teacher, I would have gone with them, but instead it was a hate group.î What we have to do is we have to get into the roots of our communities and create paths forward for men in particular, who right now are falling through the cracks. And when you look at gun violence in this country, 96 plus percent of the shooters weíre talking about are young boys and young men. We have to as a country start finding ways to turn our boys into healthy, strong, young men who do not hate, but instead feel like they have paths forward in todayís economy."
2019-11-20,Biden,"Yes. And by the way, itís one of the reasons. The first thing I would do is make sure we pass the Violence Against Women Act reauthorization, which I wrote. The fact, I didnít write the reauthorization, I wrote the original act. The fact is that what happens now is that we in fact, have to fundamentally change the culture, the culture of how women are treated. Thatís why as Vice President, when I asked the President if I could start the movement on the college campuses to say, ìItís on us.î Itís everyoneís responsibility."
2019-11-20,Biden,"We do not spend nearly enough time dealing withÖ I was stunned when I did a virtual town meeting that told me 30,000 people were on the call, young people between 15 and 25. And found out, ìI said, what do you need to make you safer on college campuses and your schools?î You know what they said? ìGet men involved, engage the rest of the community.î And thatís why we started this movement on the college campus is to fundamentally change the culture."
2019-11-20,Biden,"No man has a right to raise a hand to a woman in anger other than in self-defense, and that rarely ever occurs. We have to just change the culture, period, and keep punching at it and punching at it and punching it. It will be a big punchÖ no, I really mean it. Itís a gigantic issue and we have to make it clear from the top, from the President on down that we will not tolerate it. We will not tolerate this culture."
2019-11-20,Harris,"Well, I donít know, that was a question that related to a stock photograph that his campaign published. But listen, I think that it really speaks to a larger issue and Iíll speak to the larger issue. I believe that the Mayor has made apologies for that. The larger issue is that for too long, I think candidates have taken for granted constituencies that have been the backbone of the Democratic Party and have overlooked those constituencies. They show up when itís close to election time and show up in a black church and want to get the vote, but just havenít been there before."
2019-11-20,Harris,"I mean, there are plenty of people who applauded black women and for the success of the 2018 election, applauded black women for the election of a Senator from Alabama. But at some point folks get tired of just saying, ìOh, thank me for showing up,î and say, ìWell, show up for me.î Because when black women are three to four times more likely to die in connection with childbirth in America. When the sons of black women will die because of gun violence more than any other cause of death. When black women make 61 cents on the dollar as compared to all women who tragically make 80 cents on the dollar, the question has to be where you been and what are you going to do? And do you understand who the people are?"
2019-11-20,Harris,"And Iím running for president because I believe that we have to have leadership in this country who has worked with and have the experience of working with all folks, and weíve got to recreate the Obama coalition to win. And that means about women, thatís people of color, thatís our LGBTQ community, thatís working people, thatís our labor unions. But that is how we are going to win this election. And I intend to win."
2019-11-20,Buttigieg,"My response is I completely agree. And I welcome the challenge of connecting with black voters in America who donít yet know me. And before I share whatís in my plans, let me talk about whatís in my heart and why this is so important. As mayor of a city that is racially diverse and largely low income, for eight years I have lived and breathed the successes and struggles of a community where far too many people live with the consequences of racial inequity that has built up over centuries, but then compounded by policies and decisions from within living memory. I care about this because my faith teaches me that salvation has to do with how I make myself useful to those who have been excluded, marginalized and cast aside and oppressed in society."
2019-11-20,Buttigieg,"And I care about this because while I do not have the experience of ever having been discriminated against because of the color of my skin, I do have the experience of sometimes feeling like a stranger in my own country. Turning on the news and seeing my own rights come up for debate. And seeing my rights expanded by a coalition of people like me and people not at all like me working side by side, shoulder to shoulder. Making it possible for me to be standing here wearing this wedding ring in a way that couldnít have happened two elections ago, lets me know just how deep my obligation is to help those whose rights are on the line every day even if they are nothing like me in their experience."
2019-11-20,Harris,"Look, there is a lot at stake in this election. And Iíve said it many times I think justice is on the ballot in 2020. And itís about economic justice, itís about justice for children, itís about justice for our teachers. I could go on down the list. The issue really is not what is the fight, the issue has to be how are we going to win. And to win we have to build a coalition and rebuild the Obama coalition. I keep referring to that because thatís the last time we won."
2019-11-20,Harris,"And the way that that election looked and what that coalition looked like was it was about having a leader who had worked in many communities, knows those communities and has the ability to bring people together and everyone is going to have to be judged on their experience and therefore ability to bring folks together around our commonalities of which I believe there are many."
2019-11-20,Warren,"I think it is really important that we actually talk about what weíre willing to get in the fight for. And I just want to give one example around this. Senator Harris, rightly raised the question of economic justice. Let me give a specific example, and that is student loan debt. Right now African Americans are more likely to borrow money to go to college, borrow more money while theyíre in college and have a harder time paying that debt off after they get out. Today in America, a new study came out 20 years out. Whites borrowed money, 94% of them have paid off their student loan debt. 5% of African Americans had paid it off. I believe that means everyone on the stage should be embracing student loan debt forgiveness. It will help close the black-white wealth gap. Letís do something tangible and real to make change in this country."
2019-11-20,Warren,"If there are parts of the wall that are not useful in our defense, of course, we should do it. The real point here is that we need to stop this man-made crisis at the border. Trump is the one who has created this crisis and he has done it in no small part by helping destabilize the governments even further in Central America. He has withdrawn aid, that means that families have to flee for their lives, have to flee for any economic opportunity. You know what? I found out that our government was actually taking away children from their families."
2019-11-20,Warren,"I went down to the border, I went down there and immediately. I was in McAllen, Texas, and I just hope everyone remembers what this looks like. There was like a giant Amazon warehouse filled with cages of women, cages of men and cages of little girls and little boys. I spoke to a woman who was in the cage of nursing mothers and she told me sheíd given a drink to a police officer, and that the word had come down from the gangs that she was helping the police. She knew what that meant. She wrapped up her baby and she ran for the border. We need to treat the people who come here with dignity and with respect. A great nation does not separate children from their families. We need to live our values at the border every single day."
2019-11-20,Booker,"Look, I want to be quick on this because Iíd like to get back to something that I wasnít included in, isÖ"
2019-11-20,Warren,So would we all.
2019-11-20,Booker,"Absolutely, if this is not effective, we see people cutting holes in this wall, his wall, the way he brags about it, itís just wrong. We need to have policies that respect dignity, keep us safe and strong. I wanted to return back to this issue of black voters. I have a lifetime of experience with black voters, Iíve been one since I was 18. Nobody on this stage should need a focus group to hear from African American voters. Black voters are pissed off and theyíre worried. Theyíre pissed off because the only time our issues seem to be really paid attention to by politicians is when people are looking for their vote."
2019-11-20,Booker,"And theyíre worried because the Democratic Party, we donít want to see people miss this opportunity and lose because we are nominating someone that isnít trusted, doesnít have authentic connection. Thatís whatís on the ballot and issues do matter. I have a lot of respect for the Vice President. He has sworn me into my office as a hero. This week I hear him literally say that I donít think we should legalize marijuana. I thought you mightíve been high when you said it."
2019-11-20,Booker,"And let me tell you, because marijuana in our country is already legal for privileged people. And itís what the war on drugs has been a war on black and brown people. And let me say this, thereís more African Americans under criminal supervision in America than all the slaves since 1850, do not roll up into communities and not talk directly to issues that are going to relate to the liberation of children."
2019-11-20,Booker,"Because there are people in Congress right now that admit to smoking marijuana, while there are people, our kids are in jail right now for those drug crimes. These are the kind of issues that mean a lot to our community and if we donít have somebody authenticallyÖ we lost the last election. Let me just give you this data example-"
2019-11-20,Booker,"We lost in Wisconsin because of a massive dimunition, a lot of reasons, but there was a massive dimunition in the African American vote. We need to have someone that can inspire, as Kamala said, to inspire African Americans to the polls in record numbers."
2019-11-20,Biden,"Iíll be very brief. Number one, I think we should decriminalize marijuana, period. And I think anyone who has a record should be let out of jail, their records expunged and be completely zeroed out. But I do think it makes sense based on data that we should study what the long-term effects for the use of marijuana, thatís all it is. Number one, everybody gets out, record expunged."
2019-11-20,Biden,"Secondly, Iím part of that Obama coalition. I come out of the black community in terms of my support. If you notice I have more people supporting me in the black community that have announced from me because they know me. They know who I am. Three former chairs of the Black Caucus, the only black African American woman that ever been elected to the United States Senate, a whole range of people. My point is-"
2019-11-20,Harris,Thatís not true.
2019-11-20,Booker,"Thatís not true, not true."
2019-11-20,Biden,"I said the first African American woman. My point is one of the reasons I was picked to be vice president was because of my relationship, longstanding relationship with the black community. I was part of that coalition."
2019-11-20,Klobuchar,"Well, of course. We should codify Roe V Wade into law. That is what we should do. This President indicated early on what he was going to do and heís done it. When he was running for office, he literally said, ìWomen should go to jail.î Then he dialed it back and said, ìDoctors should go to jail.í No surprise that weíre seeing these kinds of laws in Georgia, and Alabama, where his allies are passing these bills. What we have to remember is that the people are with us. I predict this will be a big election in issue in the general election. I just canít wait to stand across from Donald Trump and say this to him, ìYou know what? The people are with us. Over 70% of the people support Roe V Wade, over 90% of the people support funding for Planned Parenthood and making sure that women can get the healthcare they need.î He is off the track on this and he will hear from the women of America. This is how weíre going to win this election."
2019-11-20,Warren,"Look, I believe that abortion rights are human rights. I believe that they are also economic rights. Protecting the right of a woman to be able to make decisions about her own body is fundamentally what we do and what we stand for as a Democratic Party. Understand this. When someone makes abortion illegal in America, rich women will still get abortions. Itís just going to fall hard on poor women. Itís going to fall hard on girls. Women who donít even know that theyíre pregnant because they have been molested by an uncle. I want to be an America where everybody has a chance. I know it can be a hard decision for people, but hereís the thing, when it comes down to that decision, a woman should be able to call on her mother. She should be able to call on her partner. She should be able to call on her priest or her rabbi, but the one entity that should not be in the middle of that decision is the government."
2019-11-20,Warren,"I have made clear what I think the Democratic Party stands for. Iím not here to try to drive anyone out of this party. Iím not here to try to build fences, but I am here to say, ìThis is what I will fight for as President of the United States.î The women of America can count on me."
2019-11-20,Sanders,"[crosstalk 01:42:32] mentioned that women feel troubling on it. Well, let me just tell you that if thereís ever a time in American history where the men of this country must stand with the women, this is the moment. I get very tired, very tired of hearing the hypocrisy from conservatives who say, ìGet the government off our backs. We want small government.î Well, if you want to get the government out of the backs of the American people, then understand that it is women who control their own bodies, not politicians."
2019-11-20,Booker,This is a voting issue.
2019-11-20,Booker,"This is a voting issue. This is a voter suppression issue. Right here in this great state of Georgia, it was the voter suppression, particularly of African American communities, that prevented us from having a Governor Stacey Abrams, right now. That is, when you have undemocratic needs, when you suppress peopleís votes to get elected, those are the very people youíre going to come after when youíre in office. This bill opposed by over 70%. The Heartbeat Bill here opposed by over 70% of Georgians, is the result from voter suppression. This gets back to the issue about making sure we are fighting every single day, that whoever is the nominee, they can overcome the attempts to suppress the votes, particularly of low income and minority voters and particularly in the black community like we saw here in Georgia."
2019-11-20,Buttigieg,"Well, we need federal leadership to establish voting rights for the 21st century because this affects every other issue that we care about. Now, the House of Representatives passed a pro democracy anti-corruption bill, which is one of many good bills to die in Mitch McConnellís hands in the United States Senate. We know that with the White House in the right hands, we can make, for example, election days a federal holiday. We can use carrots and sticks to induce states to do the right thing with automatic voter registration, same day voter registration, making it easier for people to vote and in particular, recognizing that we cannot allow the kind of racially motivated or partisan voter suppression or gerrymandering that often dictates the outcome of election before the voting even begins."
2019-11-20,Buttigieg,Right now we have politicians picking out their voters rather than the other way around. That compounding with what is being done to restrict the right to vote means that our democracy is not worthy of the name.
2019-11-20,Klobuchar,"I just, I want to Ö This-"
2019-11-20,Buttigieg,"While these process issues are not always fashionable, we must act to reform our democracy itself, including when it comes to choosing our presidency. What we do in [crosstalk 01:45:48] election, giving it to the person who got the most votes."
2019-11-20,Klobuchar,I want to point out.
2019-11-20,Buttigieg,"Election, giving it to the person who got the most votes."
2019-11-20,Klobuchar,"I agree with what the mayor has just said, but this is a good example where he has said the right words, but I actually have the experience and in leading 11 of the bills that are in that house passed bill you just referred to. I think this kind of experience matters. I have been devoted to this from the time that Iíve got to the Senate. I think having that experience, knowing how you can get things done, leading the bills to take the social media companies to task a bipartisan bill to say, ìYeah, you have to say where these ads come from and how theyíre paid for,î and stop the unbelievable practice where we still have 11 states that donít have backup paper ballots. That is my bipartisan bill and I am so close to getting it done. The way I get it done is if Iím president. Just like I have won statewide, and Mayor, I have all appreciation for your good work as a local official and you did not when you tried, I also have actually done this work. I think experience should matter."
2019-11-20,Buttigieg,"First of all, Washington experience is not the only experience that matters. Thereís more than a hundred years of Washington experience on this stage and where are we right now as a country? I have the experience of bringing people together to get something done. I have the experience of being commanded into a war zone by an American president. I have the experience of knowing what is at stake as the decisions made in those big white buildings come into our lives, our homes, our families, our workplaces and our marriages. I would submit that this is the kind of experience we need, not just to go to Washington, but to change it before it is too late."
2019-11-20,Gabbard,I need to jump in here. Thank you.
2019-11-20,Gabbard,"I mean, voting rights are essential for our democracy. Securing our elections is essential for our democracy. Iíve introduced legislation called the Securing Americaís Elections Act that mandates paper ballots to make sure that every single voterís voice is heard, but I want to get back to Pete Buttigieg and his comment about experience. Pete, youíll agree that the service that we both have provided to our country as veterans by itself does not qualify us to serve as commander in chief. I think the most recent example of your inexperience in national security and foreign policy came from your recent careless statement about how you as president be willing to send our troops to Mexico to fight the cartels."
2019-11-20,Gabbard,"As commander in chief, leader of our armed forces, I bring extensive experience serving for seven years in Congress on the Foreign Affairs Committee, on the Armed Services Committee, on the Homeland Security Committee, meeting with leaders of countries around the world, working with military commanders of different commands-"
2019-11-20,Gabbard,#NAME?
2019-11-20,Buttigieg,"I know that itís par for the course in Washington to take remarks out of context, but that is outlandish even by the standards of todayís politics."
2019-11-20,Gabbard,Are you saying that you didnít say that?
2019-11-20,Buttigieg,"I was talking about U.S., Mexico, cooperation. Weíve been doing security cooperation with Mexico for years with law enforcement cooperation and a military relationship that could continue to be developed with training relationships for example. Do you seriously think anybody on this stage is proposing invading Mexico?"
2019-11-20,Gabbard,Thatís not what I said. Thatís not what I said. Thatís not what I said.
2019-11-20,Buttigieg,"Iím talking about building up alliances. If your question is about experience, letís also talk about judgment. One of the foreign leaders you mentioned meeting was Bashar al-Assad. I have in my experience, such as it is, whether you think it counts or not, since it wasnít accumulated in Washington, enough judgment that I would not have sat down with a murderous dictator like that."
2019-11-20,Gabbard,"Thank you. You were asked directly whether you would send our troops to Mexico to fight cartels and your answer was, yes. The fact checkers can check this out, but your point about judgment is absolutely correct. Our commander in chief does need to have good judgment and what youíve just pointed out is that you would lack the courage to meet with both adversaries and friends to ensure the peace and national security of our nation. I take the example of those leaders who have come before us, leaders like JFK, who met with Khrushchev, like Roosevelt, who met with Stalin."
2019-11-20,Buttigieg,"Like Donald Trump, who met with Kim."
2019-11-20,Gabbard,"Like Reagan, who met and worked with Gorbachev. These issues of national security are incredibly important. I will meet with and do what is necessary to make sure that no more of our brothers and sisters in uniform are needlessly sent into harmís way fighting regime change wars that undermine our national security. Iíll bring real leadership and experience to the White House."
2019-11-20,Buttigieg,[crosstalk 01:51:07] respond to this. This is a [crosstalk 01:51:09].
2019-11-20,Sanders,"[crosstalk 01:51:09] right to the point. The American people understand that the political system we have today is corrupt and it is not just voter suppression, which cost the Democratic Party a governorship here in this state, not just denying black people and people of color, the right to vote, but we also have a system through Citizens United, which allows a billionaires to buy elections. What we need to do, simple and straight forward, in every state in this country through the federal government, if you are 18 you have a right to vote, end of discussion. We have to overturn Citizens United. We need to move toward public funding of elections."
2019-11-20,Steyer,"Well, I agree with exactly what Bernie said, but I want to talk about how weíre going to win in 2020. I donít mean to change the subject, but I think itís sort of important that the Democratic Party not only beat Donald Trump in 2020, but have a sweeping victory across the country. What thatís going to mean is turnout. In the United States of America, the Democratic Party keeps talking about trying to persuade a few people who are Republicans to like us, when up to half the people donít vote at all because they think neither party tells the truth, no one deals with my issues, the system is broken, why would we vote, but what weíve found at NextGen America, is that is the start of a conversation about why votes are so important. If you look at 2018, and flipping the house, what really happened was Democratic voting went up by three quarters in the 38 congressional districts where NextGen America was turning out young people. The turnout went up by more than a hundred percent, more than double."
2019-11-20,Steyer,"For us to win, for everybody on this stage, for whoeverís the candidate to have a Senate thatís Democratic, for us to have the sweeping victory that we absolutely are going to have next year,-"
2019-11-20,Steyer,-itís a turnout question. Weíre going to have to tell the truth-
2019-11-20,Steyer,#NAME?
2019-11-20,Booker,"Thank you, Rachel. Itís an honor to be here tonight. I have not yet qualified for the December stage. I need your help to do that. If you believe in my voice and that I should be up here, please go to CoryBooker.com, please help. I had a closing statement prepared, but I saw in the audience during the break, a man named John Lewis. Perhaps itís interesting and important for me to mention why Iím so grateful to him. Iíve been calling in this whole election for our need to fight and fight the right way by bringing people together to create transformative change, not just beat Donald Trump. Thatís the floor. We need to go to the ceiling. We need to go to the mountaintop. I am literally here on this stage right now because 50 years ago, there was a lawyer on a couch who changed his life, changed his mind to get up and start representing families, one of them, mine, who are discriminated against. The house I grew up in is because of that lawyerís activity."
2019-11-20,Booker,"When I asked him why, why he did what he did, he told me that on March 7th, 1965, he was watching a movie called Judgment at Nuremberg on TV. They interrupted that movie to show a bridge in Alabama called the Edmund Pettus Bridge. There he saw John Lewis and other marchers who were beaten viciously by Alabama state troopers. We all owe a debt that we cannot repay. We all drink deeply from wells of freedom and liberty that we did not dig. This is the moment in America where we need a leader that can inspire us to get up and fight again, that we have truly a moral moment in America like it was back in 1965. If you give me a chance to lead, I will cause what John Lewis says is good trouble. I will challenge us. I will ask more from you than any other president has ever asked before,-"
2019-11-20,Booker,#NAME?
2019-11-20,Steyer,"I started by saying that everybody here is more patriotic and more competent than the criminal in the White House. I stand by that statement, but Iím different from everybody else on this stage. I know that the government in Washington D.C., is broken. I know that itís been purchased by corporations and Iíve spent a decade putting together coalitions of ordinary American citizens to beat those corporations. Iím the only one on this stage whoís willing to talk about structural change in Washington itself, term limits, that if weíre going to make bold changes, weíre going to need new and different people in charge. Iím the only person on this stage whoís spent decades building an international business."
2019-11-20,Steyer,"Whoever of us is the Democratic nominee is going to have to face Mr. Trump or the Republican and talk about the economy, talk about growth, understand that we can make Mr. Trump what he is, a fraud and a failure on the economy, which is his strong point. Iím the only person on this stage who will say that climate is my first priority, that itís our biggest challenge, but itís our biggest opportunity to recreate this country. If you want to beat Mr. Trump, if you want to break the corporate stranglehold on this government, if you want to pass all of the progressive policies that everyone on this stage wants, Iím the person who can do it."
2019-11-20,Steyer,I have spent a decade trusting the American people.
2019-11-20,Steyer,Iím asking you to trust me.
2019-11-20,Gabbard,"My personal commitment to you, to all of my fellow Americans, is to treat you with respect and compassion, something that we in Hawaii call Aloha. Every single person deserves to be treated with respect, regardless of race, religion, or gender, or even your politics. Inclusion, unity, respect, Aloha, these will be the operating principles for my administration. Now, Dr. Martin Luther King visited Hawaii first back in 1959, where he expressed his appreciation for what we call the Aloha spirit. He said, ìWe look to you for inspiration as a bold example for what you have already succeeded in the areas of racial harmony and racial justice, where we are still struggling to achieve in other sections of the country.î He later went on to say, ìAs I looked out at the various faces in various colors mingled together like the waters of the sea, I see only one face, the face of the future.î Working side by side, letís defeat the divisiveness of Donald Trump. Come together and usher in a 21st century of racial harmony, of racial justice, peace inclusion, and true equality, working side by side. Letís make Dr. Kingís dream a reality."
2019-11-20,Yang,"Iím here with my wife Evelyn, tonight. We have two young boys, Christopher and Damian. How many of you all are parents like us here in the room? If youíre a parent, youíve had this thought. Maybe youíve been afraid to express it, and it is this, our kids are not all right. Theyíre not all right because weíre leaving them a future that is far darker than the lives that we have led as their parents. We are going through the greatest economic transformation in our countryís history, the fourth industrial revolution, and it is pushing more and more of our people to the side. We talk as if Donald Trump is a cause of all of our problems. He is not. He is a symptom and we need to cure the disease."
2019-11-20,Yang,"Now, my first move was not to run for president of the United States because I am not insane. My first move was to go to D.C., talk to our leaders and say, ìTechnology is ripping us apart. Immigrants are being scapegoated, our kids are being left behind and the American dream that my parents came here to find is dying before our eyes.î The people in Washington D.C. had nothing for this. They donít want to touch it. They donít want to talk about an issue they donít think they have a solution for. Iím not running for president because I fantasized about being president."
2019-11-20,Yang,"Iím running for president because like many of you here in this room tonight, Iím a parent and a patriot and I have seen the future that weíre leaving for our kids. It is not something Iím willing to accept. We need to create a new way forward for our people. If you want to join us in rewriting the rules of the 21st century economy, go to Yang2020.com, and make it so that we can look our kids in the eyes and say to them and believe it, ìYour country loves you, your country values you and you will be all right.î"
2019-11-20,Klobuchar,"The nation was riveted this week by the testimony in Washington. One of the people we heard from yesterday was Lieutenant Colonel Vindman. What he said was this, he spoke to his immigrant father and he said, ìIn this country, you can tell the truth and itís going to be fine.î It reminded me of a army council years and years ago in the McCarthy hearing, someone from Iowa, actually, Mr. Welch, who said, ìHave you no sense of decency, sir?î I want us to remember that this election is, yes, an economic check on this President. I have bold ideas that we can do to go forward as a country to make college more affordable and bring down the costs of healthcare, yes. This is also a patriotism check, a value check, a decency check. When you look at the people that turned out in Kentucky, and turned out in Virginia, people turned out that didnít vote in 2016. The African Americans are turning out like we didnít see before, but we also, and they must be with us and we must get our fired up Democratic base with us."
2019-11-20,Klobuchar,"We also, letís get those independents and moderate Republicans who cannot stomach this guy anymore. This is how we build the coalition. We donít just beat Donald Trump, we bring the U.S. Senate to some sense. We send Mitch McConnell packing. This is how we win. If you want to join us and remember that this wonít be for me, a personal victory, itíll be a national victory of someone that wins in red districts and suburban purple districts and bright blue districts every single time, if you want to join us and if you believe that our work doesnít end on election day, but begins on inauguration day, join us AmyKlobuchar.com. Thank you."
2019-11-20,Harris,"Weíre in a fight. This is a fight for our rule of law, for our democracy and for our system of justice, and itís a fight we need to win. To fight this fight, I believe we have to have the ability to not only have a nominee who can go toe to toe with Donald Trump. I have taken on Jeff [Session 00:23:44], I have taken on Bill Barr, I have taken on Brett Kavanaugh. I know I have the ability to do that. We also need someone who can unify the party and the country and who has the experience of having done that. Iíve done that work. I believe we need someone who has the ability to speak to all the people regardless of their race, their gender, their party affiliation, where they live geographically or the language their grandmother speaks."
2019-11-20,Harris,"My entire career has been spent having one client and one client only, the people. I have never represented a corporation. I have never represented a special interest. In this election, justice and the various injustices people are facing regardless of where they live or their race or gender, are very much on the ballot, from economic justice to reproductive justice, to health care justice, to educational justice. I truly believe that when we overcome these injustices, we will then unlock the potential of the American people and the promise of America. Thatís the America I believe in. Thatís the America I see. That is why Iím running for president."
2019-11-20,Buttigieg,"Well, first of all, I want to remark that weíre in the city of Atlanta, a city where a great local leader, Maynard Jackson, helped create the black middle class that Atlanta is known by, by ensuring that taxpayer dollars were spent in a way that reflected the need to expand opportunity to those who were excluded. Just as local leaders have shown great leadership, we need to use the powers of the presidency on challenges like this, expanding opportunity and expanding a sense of belonging to those who have been excluded in this country. Iím not only running to defeat Donald Trump, I am running to prepare for the day that begins when Donald Trump has left office, to launch the era that must come after Trump."
2019-11-20,Buttigieg,"That era must be characterized not by exclusion, but by belonging, and so must our campaign. I am inviting progressives who have agreed on these issues weíve been talking about tonight all along, moderates who are ready to be part of this coalition, and a lot of future former Republicans, who I know are watching this, disgusted by what is happening in their own party and in this country. I want you to know that everybody is welcome in this movement that weíre building and everybody is welcome in this future that we must create. I hope you go to PeteforAmerica.com, join this effort and help us create a better era for the American people, beginning in November, 2020."
2019-11-20,Sanders,"Thank you. Let me say a word about myself, unusual as it may seem. I am the son of an immigrant, young man of 17, who came to this country without a nickel in his pocket. I have some sense of the immigrant experience. I will stand with the 11 million undocumented immigrants in this country. At the age of 21, as a member of a civil rights group at the University of Chicago, I was arrested, spent the night in jail, and I have been committed to the fight against all forms of discrimination, racial discrimination, sexism, homophobia, xenophobia, and religious bigotry. I will lead an administration that will look like America, will end the divisiveness brought by Trump and bring us together. During this campaign, I am proud to say that I have received more campaign contributions than any candidate at this point in an election in American history, over four million contributions averaging $18 a piece. If you want to be part of a movement that is not only going to beat Trump, but transform America, that doesnít have a super PAC, doesnít do fundraisers at wealthy peopleís home, please join us at berniesanders.com. Thank you."
2019-11-20,Warren,"Thank you. I listened to this debate tonight and I hear a lot of really good ideas, but I take a look at the issues weíve talked about. Weíve talked about climate change, weíve talked about defense spending, weíve talked about private health insurance. We should have talked about gun violence. What do these issues have in common? Well first, they touch people all over this country in their everyday lives. What is the second thing they have in common? We know what we need to do. We have a lot of good ideas for how to fix it and the majority of Americans are with us on it and yet we donít make change. Why not? Because of corruption, because we have a government that works better for big drug companies than it does for people trying to fill a prescription. It works better for a giant defense industry than it does for everyone who worries about the money that goes into arms, instead of into our public schools."
2019-11-20,Warren,"We have a government that works for those at the top and not for anyone else. I have the biggest anti corruption plan since Watergate. It involves ending lobbying as we know it, blocking the revolving door between industry and Washington, making everyone who runs for federal office put their tax returns online. We have to have the courage not to make just individual changes, not to fight for little pieces. We want to make real progress on climate, then we have to start by attacking the corruption that gives the oil industry and other fossil fuel industries a stranglehold over this country."
2019-11-20,Warren,"I am so grateful to be here and I am grateful to an America that gave the daughter of a janitor a chance to become a public school teacher, a chance to become a college professor, a chance to become a United States Senator,-"
2019-11-20,Warren,#NAME?
